SequenceID	contig_id	viralID	VS2_length	keep_cat	is.suspect	manual_approve	is_phage
Cen16_05102021_R1_S34	NODE_2330_length_12194_cov_1.874534	NODE_2330_length_12194_cov_1.874534__full	12194	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2351_length_12139_cov_1.731185	NODE_2351_length_12139_cov_1.731185__full	12139	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_2365_length_12099_cov_2.052289	NODE_2365_length_12099_cov_2.052289__full	12099	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2369_length_12092_cov_1.923611	NODE_2369_length_12092_cov_1.923611__full	12092	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_239_length_54880_cov_8.038427	NODE_239_length_54880_cov_8.038427__0_partial	23959	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_23_length_227977_cov_4.385754	NODE_23_length_227977_cov_4.385754__0_partial	17814	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_249_length_53879_cov_3.921435	NODE_249_length_53879_cov_3.921435__full	53879	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2518_length_11594_cov_4.931107	NODE_2518_length_11594_cov_4.931107__full	11594	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_251_length_53443_cov_2.696958	NODE_251_length_53443_cov_2.696958__full	53443	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2565_length_11454_cov_2.084047	NODE_2565_length_11454_cov_2.084047__full	11454	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2568_length_11447_cov_1.636837	NODE_2568_length_11447_cov_1.636837__full	11447	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2707_length_11034_cov_1.995599	NODE_2707_length_11034_cov_1.995599__full	11034	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2748_length_10940_cov_1.533987	NODE_2748_length_10940_cov_1.533987__full	10940	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2754_length_10923_cov_1.575769	NODE_2754_length_10923_cov_1.575769__full	10923	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2774_length_10865_cov_1.928851	NODE_2774_length_10865_cov_1.928851__full	10865	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_277_length_50150_cov_3.303840	NODE_277_length_50150_cov_3.303840__0_partial	16041	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2792_length_10821_cov_4.133533	NODE_2792_length_10821_cov_4.133533__full	10821	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2805_length_10787_cov_1.931801	NODE_2805_length_10787_cov_1.931801__full	10787	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2818_length_10755_cov_1.845973	NODE_2818_length_10755_cov_1.845973__full	10755	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2926_length_10477_cov_1.877488	NODE_2926_length_10477_cov_1.877488__full	10477	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_297_length_48151_cov_8.633662	NODE_297_length_48151_cov_8.633662__full	48151	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2982_length_10351_cov_2.521714	NODE_2982_length_10351_cov_2.521714__full	10351	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_2993_length_10331_cov_2.018718	NODE_2993_length_10331_cov_2.018718__full	10331	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_300_length_47307_cov_4.222446	NODE_300_length_47307_cov_4.222446__full	47307	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3102_length_10107_cov_1.593287	NODE_3102_length_10107_cov_1.593287__full	10107	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_3152_length_10004_cov_1.988458	NODE_3152_length_10004_cov_1.988458__full	10004	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3162_length_9974_cov_2.463491	NODE_3162_length_9974_cov_2.463491__full	9974	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3173_length_9959_cov_4.889951	NODE_3173_length_9959_cov_4.889951__full	9959	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3182_length_9943_cov_1.898431	NODE_3182_length_9943_cov_1.898431__full	9943	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_319_length_46019_cov_4.511375	NODE_319_length_46019_cov_4.511375__full	46019	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3221_length_9851_cov_3.052962	NODE_3221_length_9851_cov_3.052962__full	9851	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3262_length_9774_cov_4.324350	NODE_3262_length_9774_cov_4.324350__full	9774	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3266_length_9772_cov_4.485226	NODE_3266_length_9772_cov_4.485226__full	9772	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3314_length_9685_cov_1.643754	NODE_3314_length_9685_cov_1.643754__full	9685	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_3402_length_9507_cov_1.502665	NODE_3402_length_9507_cov_1.502665__full	9507	Keep2	1	Approved	1
Cen16_05102021_R1_S34	NODE_3556_length_9246_cov_1.690975	NODE_3556_length_9246_cov_1.690975__full	9246	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3565_length_9232_cov_1.920703	NODE_3565_length_9232_cov_1.920703__full	9232	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_356_length_43007_cov_3.184771	NODE_356_length_43007_cov_3.184771__full	43007	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3611_length_9161_cov_1.743524	NODE_3611_length_9161_cov_1.743524__full	9161	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3647_length_9110_cov_1.620728	NODE_3647_length_9110_cov_1.620728__full	9110	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_368_length_42221_cov_3.564997	NODE_368_length_42221_cov_3.564997__full	42221	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3750_length_8965_cov_2.342385	NODE_3750_length_8965_cov_2.342385__full	8965	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3804_length_8882_cov_1.851628	NODE_3804_length_8882_cov_1.851628__full	8882	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3818_length_8866_cov_1.956746	NODE_3818_length_8866_cov_1.956746__full	8866	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_3992_length_8611_cov_1.461339	NODE_3992_length_8611_cov_1.461339__full	8611	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_406_length_40017_cov_3.172976	NODE_406_length_40017_cov_3.172976__full	40017	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4152_length_8414_cov_2.086642	NODE_4152_length_8414_cov_2.086642__full	8414	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_4174_length_8387_cov_2.256780	NODE_4174_length_8387_cov_2.256780__full	8387	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4182_length_8373_cov_1.797720	NODE_4182_length_8373_cov_1.797720__full	8373	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4203_length_8344_cov_2.245588	NODE_4203_length_8344_cov_2.245588__full	8344	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_423_length_38842_cov_3.348185	NODE_423_length_38842_cov_3.348185__full	38842	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4246_length_8282_cov_1.771551	NODE_4246_length_8282_cov_1.771551__full	8282	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4269_length_8247_cov_2.341502	NODE_4269_length_8247_cov_2.341502__full	8247	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_427_length_38537_cov_6.202239	NODE_427_length_38537_cov_6.202239__full	38537	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4287_length_8225_cov_1.645468	NODE_4287_length_8225_cov_1.645468__full	8225	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4342_length_8151_cov_1.990030	NODE_4342_length_8151_cov_1.990030__full	8151	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_435_length_37935_cov_5.458342	NODE_435_length_37935_cov_5.458342__full	37935	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4382_length_8106_cov_2.312946	NODE_4382_length_8106_cov_2.312946__full	8106	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4440_length_8021_cov_2.483278	NODE_4440_length_8021_cov_2.483278__full	8021	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4534_length_7904_cov_1.962839	NODE_4534_length_7904_cov_1.962839__full	7904	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4619_length_7806_cov_1.934366	NODE_4619_length_7806_cov_1.934366__full	7806	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4651_length_7754_cov_1.904156	NODE_4651_length_7754_cov_1.904156__full	7754	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4682_length_7724_cov_1.219824	NODE_4682_length_7724_cov_1.219824__full	7724	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_4683_length_7722_cov_2.097564	NODE_4683_length_7722_cov_2.097564__full	7722	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4713_length_7692_cov_1.823001	NODE_4713_length_7692_cov_1.823001__full	7692	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4717_length_7684_cov_2.678311	NODE_4717_length_7684_cov_2.678311__full	7684	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_4789_length_7623_cov_1.262006	NODE_4789_length_7623_cov_1.262006__full	7623	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_4794_length_7617_cov_2.394660	NODE_4794_length_7617_cov_2.394660__full	7617	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4811_length_7600_cov_1.655828	NODE_4811_length_7600_cov_1.655828__full	7600	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4823_length_7579_cov_2.609903	NODE_4823_length_7579_cov_2.609903__full	7579	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4951_length_7476_cov_2.168730	NODE_4951_length_7476_cov_2.168730__full	7476	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4952_length_7476_cov_2.034154	NODE_4952_length_7476_cov_2.034154__full	7476	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_4959_length_7469_cov_2.072596	NODE_4959_length_7469_cov_2.072596__full	7469	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_4972_length_7459_cov_1.331424	NODE_4972_length_7459_cov_1.331424__full	7459	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5049_length_7390_cov_1.621782	NODE_5049_length_7390_cov_1.621782__full	7390	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5134_length_7311_cov_1.486498	NODE_5134_length_7311_cov_1.486498__full	7311	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5145_length_7300_cov_1.304336	NODE_5145_length_7300_cov_1.304336__full	7300	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5281_length_7199_cov_1.538603	NODE_5281_length_7199_cov_1.538603__full	7199	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5284_length_7194_cov_1.503042	NODE_5284_length_7194_cov_1.503042__full	7194	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5296_length_7186_cov_1.651084	NODE_5296_length_7186_cov_1.651084__full	7186	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5470_length_7051_cov_1.657712	NODE_5470_length_7051_cov_1.657712__full	7051	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5494_length_7033_cov_1.481900	NODE_5494_length_7033_cov_1.481900__full	7033	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5497_length_7029_cov_1.132425	NODE_5497_length_7029_cov_1.132425__full	7029	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_551_length_31777_cov_2.195798	NODE_551_length_31777_cov_2.195798__full	31777	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5645_length_6912_cov_1.152985	NODE_5645_length_6912_cov_1.152985__full	6912	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5684_length_6878_cov_1.913791	NODE_5684_length_6878_cov_1.913791__full	6878	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_569_length_31111_cov_2.278434	NODE_569_length_31111_cov_2.278434__full	31111	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5700_length_6871_cov_1.462485	NODE_5700_length_6871_cov_1.462485__full	6871	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5764_length_6825_cov_1.655420	NODE_5764_length_6825_cov_1.655420__full	6825	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5775_length_6821_cov_1.690469	NODE_5775_length_6821_cov_1.690469__full	6821	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_5845_length_6775_cov_2.075511	NODE_5845_length_6775_cov_2.075511__full	6775	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_585_length_30578_cov_3.540672	NODE_585_length_30578_cov_3.540672__0_partial	14570	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5863_length_6763_cov_1.982670	NODE_5863_length_6763_cov_1.982670__full	6763	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5933_length_6710_cov_1.385235	NODE_5933_length_6710_cov_1.385235__full	6710	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5944_length_6704_cov_2.098829	NODE_5944_length_6704_cov_2.098829__full	6704	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5966_length_6683_cov_1.283099	NODE_5966_length_6683_cov_1.283099__full	6683	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_5993_length_6656_cov_2.432685	NODE_5993_length_6656_cov_2.432685__full	6656	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_6269_length_6497_cov_1.952590	NODE_6269_length_6497_cov_1.952590__full	6497	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6295_length_6483_cov_1.665985	NODE_6295_length_6483_cov_1.665985__full	6483	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_629_length_29470_cov_3.722660	NODE_629_length_29470_cov_3.722660__full	29470	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6310_length_6472_cov_1.523562	NODE_6310_length_6472_cov_1.523562__full	6472	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6365_length_6438_cov_2.106481	NODE_6365_length_6438_cov_2.106481__full	6438	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6377_length_6434_cov_1.737752	NODE_6377_length_6434_cov_1.737752__full	6434	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6390_length_6428_cov_1.476274	NODE_6390_length_6428_cov_1.476274__full	6428	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_6391_length_6426_cov_3.837593	NODE_6391_length_6426_cov_3.837593__full	6426	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6429_length_6410_cov_1.756008	NODE_6429_length_6410_cov_1.756008__full	6410	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_643_length_28999_cov_3.133243	NODE_643_length_28999_cov_3.133243__0_partial	11098	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6459_length_6391_cov_2.017401	NODE_6459_length_6391_cov_2.017401__full	6391	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6595_length_6322_cov_1.323002	NODE_6595_length_6322_cov_1.323002__full	6322	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6707_length_6260_cov_1.560411	NODE_6707_length_6260_cov_1.560411__full	6260	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_6723_length_6249_cov_1.569912	NODE_6723_length_6249_cov_1.569912__full	6249	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6792_length_6205_cov_1.786607	NODE_6792_length_6205_cov_1.786607__full	6205	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6820_length_6191_cov_3.200363	NODE_6820_length_6191_cov_3.200363__full	6191	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_683_length_28185_cov_3.191995	NODE_683_length_28185_cov_3.191995__full	28185	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6845_length_6177_cov_1.981157	NODE_6845_length_6177_cov_1.981157__full	6177	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6962_length_6116_cov_1.369511	NODE_6962_length_6116_cov_1.369511__full	6116	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_6995_length_6098_cov_1.377491	NODE_6995_length_6098_cov_1.377491__full	6098	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_69_length_108996_cov_4.309014	NODE_69_length_108996_cov_4.309014__0_partial	11773	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7044_length_6075_cov_1.649294	NODE_7044_length_6075_cov_1.649294__full	6075	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7048_length_6072_cov_4.496215	NODE_7048_length_6072_cov_4.496215__full	6072	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7163_length_6010_cov_1.583206	NODE_7163_length_6010_cov_1.583206__full	6010	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_7199_length_5996_cov_1.383370	NODE_7199_length_5996_cov_1.383370__full	5996	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7360_length_5919_cov_1.585808	NODE_7360_length_5919_cov_1.585808__full	5919	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7410_length_5890_cov_1.173000	NODE_7410_length_5890_cov_1.173000__full	5890	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7518_length_5836_cov_1.375372	NODE_7518_length_5836_cov_1.375372__full	5836	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_7533_length_5826_cov_1.689595	NODE_7533_length_5826_cov_1.689595__full	5826	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7545_length_5822_cov_1.321686	NODE_7545_length_5822_cov_1.321686__full	5822	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7557_length_5818_cov_1.902478	NODE_7557_length_5818_cov_1.902478__full	5818	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7583_length_5807_cov_1.563908	NODE_7583_length_5807_cov_1.563908__full	5807	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7592_length_5802_cov_1.778502	NODE_7592_length_5802_cov_1.778502__full	5802	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_7617_length_5793_cov_1.648253	NODE_7617_length_5793_cov_1.648253__full	5793	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_767_length_26427_cov_2.190608	NODE_767_length_26427_cov_2.190608__full	26427	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7786_length_5715_cov_1.499284	NODE_7786_length_5715_cov_1.499284__full	5715	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7801_length_5709_cov_1.484414	NODE_7801_length_5709_cov_1.484414__full	5709	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_7881_length_5672_cov_1.287286	NODE_7881_length_5672_cov_1.287286__full	5672	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7941_length_5646_cov_1.960862	NODE_7941_length_5646_cov_1.960862__full	5646	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_7980_length_5632_cov_1.512807	NODE_7980_length_5632_cov_1.512807__full	5632	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8137_length_5561_cov_1.452889	NODE_8137_length_5561_cov_1.452889__full	5561	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8203_length_5536_cov_1.406730	NODE_8203_length_5536_cov_1.406730__full	5536	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_822_length_24841_cov_2.581856	NODE_822_length_24841_cov_2.581856__full	24841	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8243_length_5523_cov_1.444589	NODE_8243_length_5523_cov_1.444589__full	5523	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8272_length_5510_cov_1.673602	NODE_8272_length_5510_cov_1.673602__full	5510	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8273_length_5509_cov_2.020438	NODE_8273_length_5509_cov_2.020438__full	5509	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_828_length_24716_cov_2.152995	NODE_828_length_24716_cov_2.152995__full	24716	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8300_length_5500_cov_3.572120	NODE_8300_length_5500_cov_3.572120__full	5500	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8438_length_5449_cov_1.106351	NODE_8438_length_5449_cov_1.106351__full	5449	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_846_length_24252_cov_2.416373	NODE_846_length_24252_cov_2.416373__full	24252	Keep2	1	Approved	1
Cen16_05102021_R1_S34	NODE_8511_length_5422_cov_1.520869	NODE_8511_length_5422_cov_1.520869__full	5422	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8518_length_5418_cov_1.817426	NODE_8518_length_5418_cov_1.817426__full	5418	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8637_length_5371_cov_2.666285	NODE_8637_length_5371_cov_2.666285__full	5371	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8654_length_5363_cov_5.885218	NODE_8654_length_5363_cov_5.885218__full	5363	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8703_length_5340_cov_3.124688	NODE_8703_length_5340_cov_3.124688__full	5340	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8718_length_5334_cov_2.691953	NODE_8718_length_5334_cov_2.691953__full	5334	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8742_length_5325_cov_2.178723	NODE_8742_length_5325_cov_2.178723__full	5325	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8824_length_5299_cov_1.805878	NODE_8824_length_5299_cov_1.805878__full	5299	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8875_length_5281_cov_1.577028	NODE_8875_length_5281_cov_1.577028__full	5281	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8899_length_5271_cov_1.874028	NODE_8899_length_5271_cov_1.874028__full	5271	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_88_length_95833_cov_5.077790	NODE_88_length_95833_cov_5.077790__full	95833	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8907_length_5270_cov_0.976084	NODE_8907_length_5270_cov_0.976084__full	5270	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_8973_length_5245_cov_1.934740	NODE_8973_length_5245_cov_1.934740__full	5245	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_8981_length_5243_cov_1.973417	NODE_8981_length_5243_cov_1.973417__full	5243	Keep2	1	Unapproved	0
Cen16_05102021_R1_S34	NODE_9025_length_5228_cov_2.019016	NODE_9025_length_5228_cov_2.019016__full	5228	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_903_length_23346_cov_2.568801	NODE_903_length_23346_cov_2.568801__full	23346	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_9092_length_5202_cov_1.270936	NODE_9092_length_5202_cov_1.270936__full	5202	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_9133_length_5190_cov_2.139838	NODE_9133_length_5190_cov_2.139838__full	5190	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_92_length_93558_cov_6.198521	NODE_92_length_93558_cov_6.198521__full	93431	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_9303_length_5141_cov_1.341843	NODE_9303_length_5141_cov_1.341843__full	5141	Keep2	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_9339_length_5129_cov_1.475610	NODE_9339_length_5129_cov_1.475610__full	5129	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_9353_length_5125_cov_1.352141	NODE_9353_length_5125_cov_1.352141__full	5125	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_9361_length_5123_cov_1.215172	NODE_9361_length_5123_cov_1.215172__full	5123	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_9369_length_5120_cov_1.744442	NODE_9369_length_5120_cov_1.744442__full	5120	Discard	0	Unapproved	0
Cen16_05102021_R1_S34	NODE_9392_length_5113_cov_1.934817	NODE_9392_length_5113_cov_1.934817__full	5113	Keep1	0	Unapproved	1
Cen16_05102021_R1_S34	NODE_9454_length_5095_cov_2.075684	NODE_9454_length_5095_cov_2.075684__full	5095	Discard	0	Unapproved	0
